effort_id,vessel_nationality_code,fishing_purpose_code,gear_type_code,target_species_code,asd_code,season_ccamlr,year,month,vessel_size_category_code,taxon_code,greenweight_caught_tonne
7856,ESP,C,LLS,TOA,486,2024,2024,4,9,NOX,0.00058
7856,ESP,C,LLS,TOA,486,2024,2024,4,9,TOA,14.1122
7856,ESP,C,LLS,TOA,486,2024,2024,4,9,TOP,1.4889
7863,FRA,C,LLS,TOP,5851,2024,2024,4,9,ANT,3.97259
7863,FRA,C,LLS,TOP,5851,2024,2024,4,9,BEA,0.080352
7863,FRA,C,LLS,TOP,5851,2024,2024,4,9,BHY,0.053
7863,FRA,C,LLS,TOP,5851,2024,2024,4,9,BYR,0.313556
7863,FRA,C,LLS,TOP,5851,2024,2024,4,9,EZT,0.09202
7863,FRA,C,LLS,TOP,5851,2024,2024,4,9,GRV,32.164213
7863,FRA,C,LLS,TOP,5851,2024,2024,4,9,TOP,200.005443
7868,FRA,C,LLS,TOP,5851,2024,2024,4,10,ANT,1.317011
7868,FRA,C,LLS,TOP,5851,2024,2024,4,10,BYR,0.002936
7868,FRA,C,LLS,TOP,5851,2024,2024,4,10,EZT,0.274
7868,FRA,C,LLS,TOP,5851,2024,2024,4,10,GRV,3.635237
7868,FRA,C,LLS,TOP,5851,2024,2024,4,10,TOP,123.311997
7874,FRA,C,LLS,TOP,586,2024,2024,4,9,ANT,13.19509
7874,FRA,C,LLS,TOP,586,2024,2024,4,9,GRV,11.634378
7874,FRA,C,LLS,TOP,586,2024,2024,4,9,KCX,0.00531
7874,FRA,C,LLS,TOP,586,2024,2024,4,9,RFA,1.81756
7874,FRA,C,LLS,TOP,586,2024,2024,4,9,TOP,85.162715
7880,FRA,C,LLS,TOP,586,2024,2024,4,10,ANT,0.7384
7880,FRA,C,LLS,TOP,586,2024,2024,4,10,GRV,3.680304
7880,FRA,C,LLS,TOP,586,2024,2024,4,10,RFA,0.0039
7880,FRA,C,LLS,TOP,586,2024,2024,4,10,TOP,13.8746
7898,GBR,C,LLS,TOP,483,2024,2024,4,10,ANT,0.0591
7898,GBR,C,LLS,TOP,483,2024,2024,4,10,GRV,2.18844
7898,GBR,C,LLS,TOP,483,2024,2024,4,10,MRL,0.00048
7898,GBR,C,LLS,TOP,483,2024,2024,4,10,SRX,0.03456
7898,GBR,C,LLS,TOP,483,2024,2024,4,10,TOP,49.68794
7909,JPN,C,LLS,TOA,486,2024,2024,4,9,ANT,0.17415
7909,JPN,C,LLS,TOA,486,2024,2024,4,9,GRV,0.8386
7909,JPN,C,LLS,TOA,486,2024,2024,4,9,ICX,0.49685
7909,JPN,C,LLS,TOA,486,2024,2024,4,9,MRL,0.0448
7909,JPN,C,LLS,TOA,486,2024,2024,4,9,TOA,43.7166
7909,JPN,C,LLS,TOA,486,2024,2024,4,9,TOP,0.11062
7927,KOR,C,LLS,TOA,883,2024,2024,4,8,ANT,0.0007
7927,KOR,C,LLS,TOA,883,2024,2024,4,8,GRV,0.8608
7927,KOR,C,LLS,TOA,883,2024,2024,4,8,ICX,0.2151
7927,KOR,C,LLS,TOA,883,2024,2024,4,8,KCX,0.08348
7927,KOR,C,LLS,TOA,883,2024,2024,4,8,MOY,0.0053
7927,KOR,C,LLS,TOA,883,2024,2024,4,8,NOX,0.0105
7927,KOR,C,LLS,TOA,883,2024,2024,4,8,TOA,14.6064
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,ANI,0.000135
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,ANS,0.016661
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,FIC,0.000127
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,GDR,1.00E-05
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,GEA,2.00E-06
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,KIF,0.011997
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,KRI,3511.957932
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,NOC,0.001047
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,NOG,0.006685
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,NOR,1.50E-05
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,PCH,0.0002
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,PMA,0.000969
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,SPX,9.00E-06
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,SSI,0.00048
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,TRL,0.001126
7917,KOR,C,OTM,KRI,481,2024,2024,4,11,WIC,0.005245
7931,NOR,C,TM,KRI,481,2024,2024,4,11,ANI,9.50E-05
7931,NOR,C,TM,KRI,481,2024,2024,4,11,ANS,0.00013
7931,NOR,C,TM,KRI,481,2024,2024,4,11,FIC,0.000455
7931,NOR,C,TM,KRI,481,2024,2024,4,11,GDR,0.000575
7931,NOR,C,TM,KRI,481,2024,2024,4,11,KIF,0.062695
7931,NOR,C,TM,KRI,481,2024,2024,4,11,KRI,25164.08717
7931,NOR,C,TM,KRI,481,2024,2024,4,11,NOG,0.027695
7931,NOR,C,TM,KRI,481,2024,2024,4,11,NTO,2.00E-05
7931,NOR,C,TM,KRI,481,2024,2024,4,11,PGE,8.00E-05
7931,NOR,C,TM,KRI,481,2024,2024,4,11,PMA,0.001995
7931,NOR,C,TM,KRI,481,2024,2024,4,11,SQU,0.000535
7931,NOR,C,TM,KRI,481,2024,2024,4,11,WIC,0.00027
7934,NOR,C,TM,KRI,481,2024,2024,4,12,KRI,17699.738
7934,NOR,C,TM,KRI,481,2024,2024,4,12,NOG,0.00357
7960,RUS,C,OTM,KRI,481,2024,2024,4,11,KRI,4251.509
7969,UKR,C,OTM,KRI,481,2024,2024,4,11,ANI,0.00328
7969,UKR,C,OTM,KRI,481,2024,2024,4,11,ANS,0.25106
7969,UKR,C,OTM,KRI,481,2024,2024,4,11,FIC,7.00E-05
7969,UKR,C,OTM,KRI,481,2024,2024,4,11,KIF,0.10859
7969,UKR,C,OTM,KRI,481,2024,2024,4,11,KRI,4461
7969,UKR,C,OTM,KRI,481,2024,2024,4,11,NOG,0.05682
7969,UKR,C,OTM,KRI,481,2024,2024,4,11,PCH,0.00028
7969,UKR,C,OTM,KRI,481,2024,2024,4,11,PMA,0.00147
7969,UKR,C,OTM,KRI,481,2024,2024,4,11,SPX,0.17383
7969,UKR,C,OTM,KRI,481,2024,2024,4,11,SSI,0.00063
7969,UKR,C,OTM,KRI,481,2024,2024,4,11,TRL,0.00026
7981,URY,C,LLS,TOP,587,2024,2024,4,10,ANT,0.4212
7981,URY,C,LLS,TOP,587,2024,2024,4,10,GRV,3.284
7981,URY,C,LLS,TOP,587,2024,2024,4,10,KCX,0.002
7981,URY,C,LLS,TOP,587,2024,2024,4,10,LPE,0.0012
7981,URY,C,LLS,TOP,587,2024,2024,4,10,SRX,1.1745
7981,URY,C,LLS,TOP,587,2024,2024,4,10,TOP,19.187369
7794,AUS,C,LLS,TOP,5852,2024,2024,5,9,ANT,0.66596
7794,AUS,C,LLS,TOP,5852,2024,2024,5,9,ETM,0.00215
7794,AUS,C,LLS,TOP,5852,2024,2024,5,9,GR1,1.10777
7794,AUS,C,LLS,TOP,5852,2024,2024,5,9,GR2,4.11845
7794,AUS,C,LLS,TOP,5852,2024,2024,5,9,MRL,0.00058
7794,AUS,C,LLS,TOP,5852,2024,2024,5,9,NOR,0.00111
7794,AUS,C,LLS,TOP,5852,2024,2024,5,9,NOS,0.00897
7794,AUS,C,LLS,TOP,5852,2024,2024,5,9,NOX,0.00085
7794,AUS,C,LLS,TOP,5852,2024,2024,5,9,SRX,0.2437
7794,AUS,C,LLS,TOP,5852,2024,2024,5,9,STF,0.020295
7794,AUS,C,LLS,TOP,5852,2024,2024,5,9,TOP,224.62175
7797,AUS,C,LLS,TOP,5852,2024,2024,5,10,ANT,1.14951
7797,AUS,C,LLS,TOP,5852,2024,2024,5,10,AQZ,0.00025
7797,AUS,C,LLS,TOP,5852,2024,2024,5,10,ATX,0.0001
7797,AUS,C,LLS,TOP,5852,2024,2024,5,10,DWR,0.0001
7797,AUS,C,LLS,TOP,5852,2024,2024,5,10,GR1,7.06767
7797,AUS,C,LLS,TOP,5852,2024,2024,5,10,GR2,5.84744
7797,AUS,C,LLS,TOP,5852,2024,2024,5,10,KCS,0.00196
7797,AUS,C,LLS,TOP,5852,2024,2024,5,10,KCX,0.00985
7797,AUS,C,LLS,TOP,5852,2024,2024,5,10,NTW,0.0003
7797,AUS,C,LLS,TOP,5852,2024,2024,5,10,OCT,0.00324
7797,AUS,C,LLS,TOP,5852,2024,2024,5,10,SRX,0.97526
7797,AUS,C,LLS,TOP,5852,2024,2024,5,10,STF,0.074082
7797,AUS,C,LLS,TOP,5852,2024,2024,5,10,TOP,171.35105
7818,CHL,C,OTM,KRI,481,2024,2024,5,10,KRI,14.922
7831,CHN,C,OTM,KRI,481,2024,2024,5,11,KIF,0.006041
7831,CHN,C,OTM,KRI,481,2024,2024,5,11,KRI,7022.4174
7836,CHN,C,TM,KRI,481,2024,2024,5,12,ANS,0.003422
7836,CHN,C,TM,KRI,481,2024,2024,5,12,FIC,1.00E-05
7836,CHN,C,TM,KRI,481,2024,2024,5,12,GDR,5.50E-05
7836,CHN,C,TM,KRI,481,2024,2024,5,12,ICX,0.001404
7836,CHN,C,TM,KRI,481,2024,2024,5,12,KIF,0.000412
7836,CHN,C,TM,KRI,481,2024,2024,5,12,KRI,5644.11578
7836,CHN,C,TM,KRI,481,2024,2024,5,12,NOX,0.00012
7836,CHN,C,TM,KRI,481,2024,2024,5,12,PMA,0.00015
7836,CHN,C,TM,KRI,481,2024,2024,5,12,SPX,0.019314
7836,CHN,C,TM,KRI,481,2024,2024,5,12,WIC,7.00E-05
7864,FRA,C,LLS,TOP,5851,2024,2024,5,9,ANT,4.69271
7864,FRA,C,LLS,TOP,5851,2024,2024,5,9,BEA,0.457987
7864,FRA,C,LLS,TOP,5851,2024,2024,5,9,BYR,0.948393
7864,FRA,C,LLS,TOP,5851,2024,2024,5,9,EZT,0.51559
7864,FRA,C,LLS,TOP,5851,2024,2024,5,9,GRV,39.627289
7864,FRA,C,LLS,TOP,5851,2024,2024,5,9,NOS,0.0001
7864,FRA,C,LLS,TOP,5851,2024,2024,5,9,TOP,378.219003
7869,FRA,C,LLS,TOP,5851,2024,2024,5,10,ANT,1.4346
7869,FRA,C,LLS,TOP,5851,2024,2024,5,10,BEA,0.0442
7869,FRA,C,LLS,TOP,5851,2024,2024,5,10,BHY,0.0409
7869,FRA,C,LLS,TOP,5851,2024,2024,5,10,BYR,0.065334
7869,FRA,C,LLS,TOP,5851,2024,2024,5,10,EZT,0.29
7869,FRA,C,LLS,TOP,5851,2024,2024,5,10,GRV,32.286796
7869,FRA,C,LLS,TOP,5851,2024,2024,5,10,TOP,254.237693
7875,FRA,C,LLS,TOP,586,2024,2024,5,9,ANT,5.2593
7875,FRA,C,LLS,TOP,586,2024,2024,5,9,GRV,7.499719
7875,FRA,C,LLS,TOP,586,2024,2024,5,9,MVC,0.0007
7875,FRA,C,LLS,TOP,586,2024,2024,5,9,RFA,0.72754
7875,FRA,C,LLS,TOP,586,2024,2024,5,9,TOP,95.407396
7899,GBR,C,LLS,TOP,483,2024,2024,5,10,ANT,9.99667
7899,GBR,C,LLS,TOP,483,2024,2024,5,10,GRV,14.77824
7899,GBR,C,LLS,TOP,483,2024,2024,5,10,KCX,0.02278
7899,GBR,C,LLS,TOP,483,2024,2024,5,10,SRX,0.14526
7899,GBR,C,LLS,TOP,483,2024,2024,5,10,TOP,509.519911
7910,JPN,C,LLS,TOA,486,2024,2024,5,9,ANT,0.05408
7910,JPN,C,LLS,TOA,486,2024,2024,5,9,DWR,2.00E-05
7910,JPN,C,LLS,TOA,486,2024,2024,5,9,GRV,0.52475
7910,JPN,C,LLS,TOA,486,2024,2024,5,9,MRL,0.00195
7910,JPN,C,LLS,TOA,486,2024,2024,5,9,TOA,35.02673
7910,JPN,C,LLS,TOA,486,2024,2024,5,9,TOP,0.79365
7915,KOR,C,OTM,KRI,481,2024,2024,5,10,ANS,0.00103
7915,KOR,C,OTM,KRI,481,2024,2024,5,10,FIC,0.00022
7915,KOR,C,OTM,KRI,481,2024,2024,5,10,KIF,0.00531
7915,KOR,C,OTM,KRI,481,2024,2024,5,10,KRI,1159.703
7915,KOR,C,OTM,KRI,481,2024,2024,5,10,NOG,0.00137
7915,KOR,C,OTM,KRI,481,2024,2024,5,10,NTO,7.40E-05
7915,KOR,C,OTM,KRI,481,2024,2024,5,10,PCH,0.002295
7915,KOR,C,OTM,KRI,481,2024,2024,5,10,PMA,0.00039
7915,KOR,C,OTM,KRI,481,2024,2024,5,10,SSI,0.00041
7915,KOR,C,OTM,KRI,481,2024,2024,5,10,WIC,0.000116
7932,NOR,C,TM,KRI,481,2024,2024,5,11,KIF,0.00515
7932,NOR,C,TM,KRI,481,2024,2024,5,11,KRI,23593.21987
7932,NOR,C,TM,KRI,481,2024,2024,5,11,NOG,0.00095
7932,NOR,C,TM,KRI,481,2024,2024,5,11,PCH,0.0005
7935,NOR,C,TM,KRI,481,2024,2024,5,12,KIF,0.00047
7935,NOR,C,TM,KRI,481,2024,2024,5,12,KRI,17492.134
7944,NOR,C,TM,KRI,483,2024,2024,5,11,KRI,184.1
7946,NOR,C,TM,KRI,483,2024,2024,5,12,KRI,111.743
7961,RUS,C,OTM,KRI,481,2024,2024,5,11,KRI,1228.111
7964,RUS,C,OTM,KRI,482,2024,2024,5,11,KRI,28.275
7970,UKR,C,OTM,KRI,481,2024,2024,5,11,ANS,0.02004
7970,UKR,C,OTM,KRI,481,2024,2024,5,11,KIF,0.02116
7970,UKR,C,OTM,KRI,481,2024,2024,5,11,KRI,1039
7970,UKR,C,OTM,KRI,481,2024,2024,5,11,NOG,0.00262
7970,UKR,C,OTM,KRI,481,2024,2024,5,11,NTO,9.00E-05
7970,UKR,C,OTM,KRI,481,2024,2024,5,11,PMA,0.00061
7970,UKR,C,OTM,KRI,481,2024,2024,5,11,SPX,0.02606
7982,URY,C,LLS,TOP,587,2024,2024,5,10,ANT,0.7909
7982,URY,C,LLS,TOP,587,2024,2024,5,10,GRV,10.88729
7982,URY,C,LLS,TOP,587,2024,2024,5,10,KCX,0.0039
7982,URY,C,LLS,TOP,587,2024,2024,5,10,MRL,0.00015
7982,URY,C,LLS,TOP,587,2024,2024,5,10,SRX,0.2252
7982,URY,C,LLS,TOP,587,2024,2024,5,10,STF,0.0002
7982,URY,C,LLS,TOP,587,2024,2024,5,10,TOP,35.203831
7795,AUS,C,LLS,TOP,5852,2024,2024,6,9,ANT,0.00942
7795,AUS,C,LLS,TOP,5852,2024,2024,6,9,GR1,0.00483
7795,AUS,C,LLS,TOP,5852,2024,2024,6,9,GR2,0.26855
7795,AUS,C,LLS,TOP,5852,2024,2024,6,9,NOX,0.01446
7795,AUS,C,LLS,TOP,5852,2024,2024,6,9,SON,0.3
7795,AUS,C,LLS,TOP,5852,2024,2024,6,9,SRX,0.15299
7795,AUS,C,LLS,TOP,5852,2024,2024,6,9,STF,0.00156
7795,AUS,C,LLS,TOP,5852,2024,2024,6,9,TOP,14.10568
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,ANT,1.10244
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,AQZ,0.00045
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,ATX,0.00165
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,CSS,0.0019
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,DWR,0.00532
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,ETF,0.02037
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,GR1,8.35321
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,GR2,13.62551
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,KCX,0.0097
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,MRL,0.00695
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,NTW,0.01142
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,OCT,0.01396
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,OEQ,0.00849
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,PFR,5.00E-05
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,SRX,1.06779
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,SSX,0.0007
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,STF,0.08711
7798,AUS,C,LLS,TOP,5852,2024,2024,6,10,TOP,267.04898
7822,CHL,C,OTM,KRI,483,2024,2024,6,10,ANI,8.00E-05
7822,CHL,C,OTM,KRI,483,2024,2024,6,10,GIS,6.00E-05
7822,CHL,C,OTM,KRI,483,2024,2024,6,10,JIC,0.00042
7822,CHL,C,OTM,KRI,483,2024,2024,6,10,KIF,0.00051
7822,CHL,C,OTM,KRI,483,2024,2024,6,10,KRI,1226.435
7822,CHL,C,OTM,KRI,483,2024,2024,6,10,SGI,0.00214
7822,CHL,C,OTM,KRI,483,2024,2024,6,10,WIC,0.00036
7843,CHN,C,OTM,KRI,483,2024,2024,6,11,ANI,0.0075
7843,CHN,C,OTM,KRI,483,2024,2024,6,11,ANS,0.001975
7843,CHN,C,OTM,KRI,483,2024,2024,6,11,AQM,0.000674
7843,CHN,C,OTM,KRI,483,2024,2024,6,11,KRI,3693.1104
7843,CHN,C,OTM,KRI,483,2024,2024,6,11,MRL,6.00E-06
7843,CHN,C,OTM,KRI,483,2024,2024,6,11,NOG,0.01142
7843,CHN,C,OTM,KRI,483,2024,2024,6,11,NOL,0.003919
7843,CHN,C,OTM,KRI,483,2024,2024,6,11,NOR,0.101
7843,CHN,C,OTM,KRI,483,2024,2024,6,11,NOX,0.00064
7843,CHN,C,OTM,KRI,483,2024,2024,6,11,TRL,5.50E-05
7844,CHN,C,OTM,KRI,483,2024,2024,6,12,ANI,0.00319
7844,CHN,C,OTM,KRI,483,2024,2024,6,12,KRI,1088.3368
7844,CHN,C,OTM,KRI,483,2024,2024,6,12,NOL,0.00121
7845,CHN,C,TM,KRI,483,2024,2024,6,12,ANI,0.00406
7845,CHN,C,TM,KRI,483,2024,2024,6,12,AQM,2.40E-05
7845,CHN,C,TM,KRI,483,2024,2024,6,12,KRI,1563.83307
7845,CHN,C,TM,KRI,483,2024,2024,6,12,NOL,0.010069
7845,CHN,C,TM,KRI,483,2024,2024,6,12,SGI,4.50E-05
7845,CHN,C,TM,KRI,483,2024,2024,6,12,SSI,5.80E-05
7865,FRA,C,LLS,TOP,5851,2024,2024,6,9,ANT,4.64248
7865,FRA,C,LLS,TOP,5851,2024,2024,6,9,BEA,0.44306
7865,FRA,C,LLS,TOP,5851,2024,2024,6,9,BHY,0.002
7865,FRA,C,LLS,TOP,5851,2024,2024,6,9,BYR,1.139238
7865,FRA,C,LLS,TOP,5851,2024,2024,6,9,EZT,0.55274
7865,FRA,C,LLS,TOP,5851,2024,2024,6,9,GRV,22.470755
7865,FRA,C,LLS,TOP,5851,2024,2024,6,9,MVC,0.00087
7865,FRA,C,LLS,TOP,5851,2024,2024,6,9,TOP,295.612101
7870,FRA,C,LLS,TOP,5851,2024,2024,6,10,ANT,10.65795
7870,FRA,C,LLS,TOP,5851,2024,2024,6,10,BHY,0.2886
7870,FRA,C,LLS,TOP,5851,2024,2024,6,10,BYR,0.0165
7870,FRA,C,LLS,TOP,5851,2024,2024,6,10,EZT,0.2475
7870,FRA,C,LLS,TOP,5851,2024,2024,6,10,GRV,28.823688
7870,FRA,C,LLS,TOP,5851,2024,2024,6,10,TOP,210.255055
7876,FRA,C,LLS,TOP,586,2024,2024,6,9,ANT,0.5857
7876,FRA,C,LLS,TOP,586,2024,2024,6,9,CYO,0.002
7876,FRA,C,LLS,TOP,586,2024,2024,6,9,EZT,0.00038
7876,FRA,C,LLS,TOP,586,2024,2024,6,9,GRV,2.801978
7876,FRA,C,LLS,TOP,586,2024,2024,6,9,KCX,0.00213
7876,FRA,C,LLS,TOP,586,2024,2024,6,9,RFA,0.6743
7876,FRA,C,LLS,TOP,586,2024,2024,6,9,TOP,27.281547
7900,GBR,C,LLS,TOP,483,2024,2024,6,10,ANT,7.02396
7900,GBR,C,LLS,TOP,483,2024,2024,6,10,GRV,14.454968
7900,GBR,C,LLS,TOP,483,2024,2024,6,10,KCX,0.02644
7900,GBR,C,LLS,TOP,483,2024,2024,6,10,MRL,0.0004
7900,GBR,C,LLS,TOP,483,2024,2024,6,10,SRX,0.06808
7900,GBR,C,LLS,TOP,483,2024,2024,6,10,TOP,339.517011
7945,NOR,C,TM,KRI,483,2024,2024,6,11,ANI,0.105325
7945,NOR,C,TM,KRI,483,2024,2024,6,11,FIC,0.00402
7945,NOR,C,TM,KRI,483,2024,2024,6,11,JIC,0.0036
7945,NOR,C,TM,KRI,483,2024,2024,6,11,KRI,10932.11335
7945,NOR,C,TM,KRI,483,2024,2024,6,11,NOC,0.02643
7945,NOR,C,TM,KRI,483,2024,2024,6,11,NOG,0.00087
7945,NOR,C,TM,KRI,483,2024,2024,6,11,NOL,0.00083
7945,NOR,C,TM,KRI,483,2024,2024,6,11,NOM,0.002665
7945,NOR,C,TM,KRI,483,2024,2024,6,11,SGI,0.00245
7945,NOR,C,TM,KRI,483,2024,2024,6,11,SSI,0.00457
7945,NOR,C,TM,KRI,483,2024,2024,6,11,WIC,0.00995
7947,NOR,C,TM,KRI,483,2024,2024,6,12,KRI,11284.541
7947,NOR,C,TM,KRI,483,2024,2024,6,12,NOC,0.0078
7947,NOR,C,TM,KRI,483,2024,2024,6,12,NOG,0.00263
7947,NOR,C,TM,KRI,483,2024,2024,6,12,NOL,0.00283
7947,NOR,C,TM,KRI,483,2024,2024,6,12,NOM,0.0014
7947,NOR,C,TM,KRI,483,2024,2024,6,12,NOX,0.0092
7947,NOR,C,TM,KRI,483,2024,2024,6,12,SGI,0.00133
7947,NOR,C,TM,KRI,483,2024,2024,6,12,SSI,0.0024
7983,URY,C,LLS,TOP,587,2024,2024,6,10,ANT,1.6373
7983,URY,C,LLS,TOP,587,2024,2024,6,10,GRV,12.453
7983,URY,C,LLS,TOP,587,2024,2024,6,10,KCX,0.00755
7983,URY,C,LLS,TOP,587,2024,2024,6,10,LPE,0.0014
7983,URY,C,LLS,TOP,587,2024,2024,6,10,MRL,0.0005
7983,URY,C,LLS,TOP,587,2024,2024,6,10,SRX,0.1191
7983,URY,C,LLS,TOP,587,2024,2024,6,10,STF,0.001
7983,URY,C,LLS,TOP,587,2024,2024,6,10,SVY,0.0009
7983,URY,C,LLS,TOP,587,2024,2024,6,10,TOP,17.937329
7806,AUS,C,LLS,TOP,5852,2024,2024,7,9,ANT,0.28767
7806,AUS,C,LLS,TOP,5852,2024,2024,7,9,DWR,1.00E-05
7806,AUS,C,LLS,TOP,5852,2024,2024,7,9,GR1,3.50993
7806,AUS,C,LLS,TOP,5852,2024,2024,7,9,GR2,7.59064
7806,AUS,C,LLS,TOP,5852,2024,2024,7,9,MRL,0.00122
7806,AUS,C,LLS,TOP,5852,2024,2024,7,9,NOX,0.00075
7806,AUS,C,LLS,TOP,5852,2024,2024,7,9,OCT,0.002
7806,AUS,C,LLS,TOP,5852,2024,2024,7,9,SHL,0.00081
7806,AUS,C,LLS,TOP,5852,2024,2024,7,9,SRX,0.72492
7806,AUS,C,LLS,TOP,5852,2024,2024,7,9,STF,0.11448
7806,AUS,C,LLS,TOP,5852,2024,2024,7,9,TOA,0.05129
7806,AUS,C,LLS,TOP,5852,2024,2024,7,9,TOP,172.44521
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,ANT,3.28608
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,ATX,0.00035
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,AXT,0.00033
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,BEA,0.00595
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,CSS,0.00595
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,CUX,0.00085
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,CVY,0.00085
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,CWD,5.00E-05
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,DGS,0.0019
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,DMO,0.0085
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,DWL,0.0005
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,DWL,0.0005
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,DWR,0.02823
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,ETF,0.0006
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,GR1,4.4688
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,GR2,18.76314
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,HXY,0.00055
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,KCX,0.0045
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,LEV,0.00115
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,MRL,0.00105
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,NOS,0.00308
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,NTW,0.0006
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,OCT,0.00968
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,OEQ,0.02274
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,SHL,0.0063
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,SRX,0.59047
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,SSX,0.00135
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,STF,0.4581
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,TOA,0.08316
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,TOP,277.82115
7811,AUS,C,LLS,TOP,5852,2024,2024,7,10,URX,5.00E-05
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,ANI,0.00154
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,ELN,9.00E-05
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,FIC,0.00095
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,GIS,9.00E-05
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,JIC,0.0025
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,KIF,0.00203
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,KRI,2461.605
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,NOG,0.0003
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,SGI,0.00044
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,SSI,0.00157
7827,CHL,C,OTM,KRI,483,2024,2024,7,10,WIC,0.00055
7846,CHN,C,OTM,KRI,483,2024,2024,7,11,ANI,0.078
7846,CHN,C,OTM,KRI,483,2024,2024,7,11,ANS,0.00022
7846,CHN,C,OTM,KRI,483,2024,2024,7,11,AQM,0.001724
7846,CHN,C,OTM,KRI,483,2024,2024,7,11,KIF,0.0076
7846,CHN,C,OTM,KRI,483,2024,2024,7,11,KRI,8100.8445
7846,CHN,C,OTM,KRI,483,2024,2024,7,11,NOL,0.005176
7846,CHN,C,OTM,KRI,483,2024,2024,7,11,NOX,0.00045
7849,CHN,C,OTM,KRI,483,2024,2024,7,12,ANI,0.1897
7849,CHN,C,OTM,KRI,483,2024,2024,7,12,KRI,6345.9424
7852,CHN,C,TM,KRI,483,2024,2024,7,12,ANI,0.059225
7852,CHN,C,TM,KRI,483,2024,2024,7,12,AQM,4.30E-05
